video_path,blink_rate,interval_cv,yaw_variance,pitch_variance,landmark_jitter,face_symmetry_mean,cnn_score,embedding_mean,label
07_26__walking_down_street_outside_angry__FGNGC2GT.mp4,nan,nan,nan,nan,nan,nan,0.009250997831778867,0.46076339909008573,fake
07_27__walking_down_street_outside_angry__3RH5PR6S.mp4,nan,nan,nan,nan,nan,nan,0.007171366746271295,0.45625301556927816,fake
08_05__walk_down_hall_angry__FBICSP2C.mp4,30.0,0.617,nan,nan,nan,nan,0.005898575539634164,0.4554912639515741,fake
08_16__podium_speech_happy__8Q7JCS95.mp4,20.0,0.0,7.612511144335604,10.421347499607288,0.008270613034634035,0.6217037133145448,0.0024048047593428885,0.604462764092854,fake
08_28__outside_talking_pan_laughing__8BC35RFU.mp4,40.0,0.116,5.583879504054918,0.12843018796834002,nan,nan,0.020083249525799016,0.4401487282344273,fake
09_01__walk_down_hall_angry__6TSGVLHA.mp4,nan,nan,nan,nan,nan,nan,0.011902518686838448,0.3976693089519228,fake
09_01__talking_against_wall__O8HNNX43.mp4,30.0,0.257,0.11671937049569514,6.974401352110585,0.0015258205483111905,0.7622825948752162,0.09494193763073001,0.4029073012726648,fake
09_02__walk_down_hall_angry__6KUOFMZW.mp4,nan,nan,nan,nan,nan,nan,0.046062221650832465,0.3701771391289575,fake
09_02__walking_down_street_outside_angry__6KUOFMZW.mp4,0.0,0.0,0.1447901327735635,0.08036679322868516,0.0019956527380149353,0.7974620504137963,0.011817417506660734,0.49735045645918163,fake
09_02__walking_down_street_outside_angry__9TDCEK1Q.mp4,20.0,0.0,nan,nan,nan,nan,0.01484777930558526,0.47850477269717623,fake
09_03__kitchen_pan__8DTEGQ54.mp4,40.0,0.0,6.6416030242404425,1.0981215210232174,0.004722130535198671,0.11321958471355711,0.009134818032699903,0.6402161249092647,fake
09_03__talking_against_wall__8DTEGQ54.mp4,50.0,0.544,0.16529692356752976,5.779937339951735,0.0016654702076375955,0.7588571895428813,0.07948360698563713,0.41222050360270907,fake
09_07__kitchen_pan__N9CWME71.mp4,20.0,0.0,3.6113735473219215,0.7064112114876266,0.0034474739565036367,0.10133859671502424,0.022011032961017918,0.6201412975788116,fake
09_13__outside_talking_pan_laughing__LPT427RY.mp4,60.0,0.574,18.645907806765376,37.197912725124915,0.009906820200418387,0.3472600822173328,0.05833108816295862,0.391236988561494,fake
09_13__kitchen_pan__21H6XSPE.mp4,30.0,0.0,8.181825599128693,1.4144972760296644,0.00702794663096321,0.10570246290391912,0.07521523607699367,0.6164116135665348,fake
09_18__outside_talking_pan_laughing__3VP8836C.mp4,60.0,0.307,33.30607122102074,13.930332911770613,0.005767438882052261,0.3611552342478127,0.05538555647113493,0.4192698768207005,fake
09_20__kitchen_pan__98NUQ3E6.mp4,10.0,0.0,3.365013513984583,1.0054930057720148,0.0040951300497289594,0.11174986736714522,0.037208779711883314,0.5764198239360537,fake
09_20__podium_speech_happy__O5X0AWR9.mp4,70.0,0.488,4.077380479708438,3.4027301335576494,0.0054012741671629885,0.5883019746666194,0.09757576709879297,0.3780609944037029,fake
09_25__walking_down_street_outside_angry__5041ODBN.mp4,0.0,0.0,nan,nan,nan,nan,0.007744451253009694,0.5286125242710114,fake
09_20__talking_angry_couch__0IRM5ADD.mp4,20.0,0.0,37.44967361561514,20.682356231722153,0.002324940682350028,0.1800164026364412,0.0008822433987266517,0.5277313590049744,fake
09_26__walk_down_hall_angry__QSE5A0GF.mp4,nan,nan,nan,nan,nan,nan,0.03908812653805528,0.37011278527123587,fake
09_26__talking_against_wall__C3K20JOL.mp4,30.0,0.409,0.1446242356340569,8.802242875197972,0.001540037658586163,0.779622634619551,0.05162208939769438,0.4352650067635945,fake
10_19__kitchen_still__IDX76N5R.mp4,10.0,0.0,5.294249820452975,1.6305431318656358,0.0038122090794748932,0.04890305265424712,0.0006451949125870929,0.5720567660672324,fake
10_22__kitchen_pan__EHARPYBT.mp4,20.0,0.0,2.1150817258053523,0.8790649833840409,0.003962028929512758,0.13243150220372474,0.0009861224716587458,0.6205024591514042,fake
10_22__kitchen_still__EHARPYBT.mp4,10.0,0.0,7.470929989022866,1.4796220148625787,0.004362496296286778,0.07907110276137569,0.0008944498695200309,0.5556164703198841,fake
